benchmark,ipc_hw,ipc_gem5,ipc_abs_err,ipc_pct_err,ipc_abs_pct_err,branch_mpki_hw,branch_mpki_gem5,branch_mpki_abs_err,branch_mpki_pct_err,branch_mpki_abs_pct_err,branch_miss_rate_hw,branch_miss_rate_gem5,branch_miss_rate_abs_err,branch_miss_rate_pct_err,branch_miss_rate_abs_pct_err,l1d_mpki_hw,l1d_mpki_gem5,l1d_mpki_abs_err,l1d_mpki_pct_err,l1d_mpki_abs_pct_err,l1d_miss_rate_hw,l1d_miss_rate_gem5,l1d_miss_rate_abs_err,l1d_miss_rate_pct_err,l1d_miss_rate_abs_pct_err,l1i_mpki_hw,l1i_mpki_gem5,l1i_mpki_abs_err,l1i_mpki_pct_err,l1i_mpki_abs_pct_err,l1i_miss_rate_hw,l1i_miss_rate_gem5,l1i_miss_rate_abs_err,l1i_miss_rate_pct_err,l1i_miss_rate_abs_pct_err,l3_mpki_hw,l3_mpki_gem5,l3_mpki_abs_err,l3_mpki_pct_err,l3_mpki_abs_pct_err,l3_miss_rate_hw,l3_miss_rate_gem5,l3_miss_rate_abs_err,l3_miss_rate_pct_err,l3_miss_rate_abs_pct_err,dtlb_mpki_hw,dtlb_mpki_gem5,dtlb_mpki_abs_err,dtlb_mpki_pct_err,dtlb_mpki_abs_pct_err,itlb_mpki_hw,itlb_mpki_gem5,itlb_mpki_abs_err,itlb_mpki_pct_err,itlb_mpki_abs_pct_err
basicmath_large,0.7835584043027919,1.371582195005895,0.5880237907031032,75.04530453302011,75.04530453302011,1.819169662142303,2.2412273704367354,0.42205770829443234,23.200568758243577,23.200568758243577,0.007796583146424268,0.01332732131345986,0.005530738167035592,70.93797453532122,70.93797453532122,4.1808285048182965,0.00024165725561219758,4.180586847562684,-99.99421987160359,99.99421987160359,0.013786163991264097,6.929979566164988e-07,0.01378547099330748,-99.99497323579601,99.99497323579601,1.8031434376666209,0.0004983886480267155,1.8026450490185941,-99.97236001098882,99.97236001098882,0.016369948372739532,3.3218709632536924e-06,0.01636662650177628,-99.97970750494983,99.97970750494983,9.055641046476474,0.0005337186561571538,9.055107327820316,-99.99410622999059,99.99410622999059,0.6471797442185574,1.0,0.3528202557814426,54.51657888450424,54.51657888450424,0.0013356487091011778,3.391680780522071e-05,0.0013017319012959571,-97.46064907830106,97.46064907830106,0.02327726033307223,0.0,0.02327726033307223,-100.0,100.0
basicmath_small,0.7117537683406999,1.1312677732443592,0.4195140049036593,58.94088989253482,58.94088989253482,2.3579829078601247,1.8775623036807438,0.4804206041793808,-20.37421910811744,20.37421910811744,0.010281517291588368,0.011103107479176273,0.0008215901875879041,7.990943012468332,7.990943012468332,4.141368737776615,0.00919447801745529,4.13217425975916,-99.77798456018695,99.77798456018695,0.012542387860054837,2.530633663803356e-05,0.012517081523416802,-99.79823350289917,99.79823350289917,2.3865905722687835,0.018460231058301704,2.368130341210482,-99.22650197009902,99.22650197009902,0.01890826296228942,0.00012250332952461494,0.018785759632764805,-99.35211748551977,99.35211748551977,9.764561260857443,0.019921369037819794,9.744639891819624,-99.79598295811122,99.79598295811122,0.5721245882210061,1.0,0.4278754117789939,74.7871041706933,74.7871041706933,0.004976297981432876,0.0012651316651924912,0.0037111663162403847,-74.57685070482437,74.57685070482437,0.011041413187328375,0.0,0.011041413187328375,-100.0,100.0
bitcount,4.177905078814302,1.8551364135123452,2.3227686653019566,-55.59649205723849,55.59649205723849,0.49563360187102756,0.2827095009910207,0.21292410088000685,-42.95998093676736,42.95998093676736,0.0023886181346892644,0.001555142182482726,0.0008334759522065384,-34.89364583238272,34.89364583238272,0.25019942569212866,0.014540685920636884,0.23565873977149177,-94.18836159179307,94.18836159179307,0.004028213220257451,0.00021119284215227459,0.0038170203781051765,-94.7571583080506,94.7571583080506,0.03647798502377383,0.02647551414940336,0.010002470874370468,-27.420568509613535,27.420568509613535,0.042400576049628894,0.0006346406347405781,0.041765935414888315,-98.50322638542046,98.50322638542046,0.14600724508535992,0.028664434610574503,0.11734281047478543,-80.36779983499007,80.36779983499007,0.09250788762586236,1.0,0.9074921123741376,980.9889033942558,980.9889033942558,0.006933438041749304,0.0021107447304150317,0.004822693311334272,-69.55702614337501,69.55702614337501,0.007719704211432215,0.0,0.007719704211432215,-100.0,100.0
crc_large,2.7389916407700285,1.1496033682756466,1.589388272494382,-58.0282264770822,58.0282264770822,0.07272099202317166,0.006642622170155209,0.06607836985301645,-90.86560567265278,90.86560567265278,0.0003341880137629203,5.090851811859683e-05,0.0002832794956443235,-84.76650387745136,84.76650387745136,1.1435438855972258,0.0018153344441417037,1.1417285511530841,-99.841253626817,99.841253626817,0.003704443659233435,4.6381608277512075e-06,0.003699805498405684,-99.87479467217189,99.87479467217189,0.012229336778226678,0.0015133228684526612,0.010716013909774016,-87.6254706539196,87.6254706539196,0.004914650111152445,5.80182211136493e-06,0.0049088482890410805,-99.88194841992517,99.88194841992517,0.45953542681033177,0.001883899234298135,0.4576515275760336,-99.59004265517144,99.59004265517144,0.23126261356236016,1.0,0.7687373864376399,332.40884663372066,332.40884663372066,0.01180813253874611,0.00012406962028306607,0.011684062918463044,-98.94928668969496,98.94928668969496,0.0005621394983181723,0.0,0.0005621394983181723,-100.0,100.0
crc_small,2.6234684776479953,1.1453642987401778,1.4781041789078175,-56.34160240541463,56.34160240541463,0.23097006410520382,0.03131312692282666,0.19965693718237715,-86.44277688360343,86.44277688360343,0.0010359290130990662,0.00023988847009001529,0.000796040543009051,-76.84315555827814,76.84315555827814,1.3755639462598357,0.03531054738105985,1.340253398878776,-97.43301302152697,97.43301302152697,0.004395356300802946,9.023077188736671e-05,0.00430512552891558,-97.94713407259195,97.94713407259195,0.05371540096005807,0.029409593371287044,0.024305807588771027,-45.249234212818116,45.249234212818116,0.01408393833431587,0.00011275034956257243,0.0139711879847533,-99.19944019289085,99.19944019289085,0.1539697760317261,0.03661129530794525,0.11735848072378086,-76.22176491287398,76.22176491287398,0.04054667856273826,1.0,0.9594533214372617,2366.29325865173,2366.29325865173,0.013090048972491216,0.002379416939424518,0.010710632033066698,-81.82270406760989,81.82270406760989,0.0134904504704733,0.0,0.0134904504704733,-100.0,100.0
dijkstra_large,2.4669017210940227,1.5310187617928126,0.9358829593012101,-37.93758589159216,37.93758589159216,1.339060924061398,0.7994271582679333,0.5396337657934647,-40.299418502688056,40.299418502688056,0.005922949106431423,0.003458202860054201,0.002464746246377222,-41.613496960507085,41.613496960507085,2.8532609849259085,1.4090761733811767,1.4441848115447318,-50.61523706294373,50.61523706294373,0.009577103390654268,0.00487139809686475,0.004705705293789518,-49.13495345974378,49.13495345974378,0.02893395342390022,0.005134380701743167,0.02379957272215705,-82.25482488852688,82.25482488852688,0.011519613300487626,5.405048186058307e-05,0.011465562818627043,-99.53079603932282,99.53079603932282,0.2331544842851239,0.01038104408284851,0.22277344020227538,-95.5475683366426,95.5475683366426,0.23845277897659617,1.0,0.7615472210234038,319.3702435726902,319.3702435726902,0.0026234264569904254,0.3470708656666407,0.34444743920965026,13129.677727074451,13129.677727074451,0.004733352774143578,0.0,0.004733352774143578,-100.0,100.0
dijkstra_small,2.6007127134408368,1.5073820070876702,1.0933307063531665,-42.03965707948767,42.03965707948767,1.2470069530151118,0.7690370221623971,0.47796993085271466,-38.329371756672344,38.329371756672344,0.00577535880768883,0.003399985724791626,0.0023753730828972044,-41.12944601355038,41.12944601355038,2.6121895011906386,1.233393348877332,1.3787961523133065,-52.78315955579983,52.78315955579983,0.008646374618057593,0.004060652615815755,0.004585722002241838,-53.036355753829454,53.036355753829454,0.05402124923535696,0.022584056907469854,0.03143719232788711,-58.19412318830908,58.19412318830908,0.019852336659519933,0.00022215287999127447,0.01963018377952866,-98.88097364153482,98.88097364153482,0.26846126294793715,0.04598440502846272,0.22247685791947444,-82.871120949252,82.871120949252,0.14803347685162788,1.0,0.8519665231483722,575.5228758169935,575.5228758169935,0.011558748821369516,0.31812682571466067,0.30656807689329113,2652.2600467493157,2652.2600467493157,0.010352427786881236,0.0,0.010352427786881236,-100.0,100.0
fft_large,1.7164694548724904,1.383592691816985,0.3328767630555054,-19.393107294194962,19.393107294194962,3.266707865086014,4.371984809846941,1.1052769447609267,33.83458179942957,33.83458179942957,0.015643006552522133,0.02849097461502828,0.012847968062506147,82.13234469581336,82.13234469581336,1.1663657940551444,0.43292498707147187,0.7334408069836725,-62.88257172166318,62.88257172166318,0.0036778616906661915,0.0011669535655857671,0.0025109081250804244,-68.27086868037198,68.27086868037198,0.06573891889396814,0.00361643613791026,0.06212248275605788,-94.49878975992395,94.49878975992395,0.0030777216233232652,2.539890835318822e-05,0.003052322714970077,-99.1747496537467,99.1747496537467,2.3987105148343963,0.02954757703137582,2.3691629378030203,-98.76818912292066,98.76818912292066,0.3714176223469956,0.9325296519541124,0.5611120296071168,151.0730767327189,151.0730767327189,0.0033446252458125356,0.003718090646045727,0.00037346540023319155,11.166135898207715,11.166135898207715,0.007956388605586456,0.0,0.007956388605586456,-100.0,100.0
fft_small,1.478600190163574,1.3841301477212424,0.09447004244233148,-6.389153949174083,6.389153949174083,3.1156637619582677,4.153173730322863,1.0375099683645956,33.299805358730254,33.299805358730254,0.013196121629725662,0.026233729206119015,0.013037607576393353,98.79878302292062,98.79878302292062,1.3441368381512102,0.16647913268356226,1.177657705467648,-87.61442079717527,87.61442079717527,0.0037072057575444294,0.00044481584810004076,0.003262389909444389,-88.00131750996533,88.00131750996533,0.11302425458661043,0.031902695719276786,0.08112155886733365,-71.77358449656506,71.77358449656506,0.003838469619587191,0.0002261755647821139,0.0036122940548050774,-94.10766302205519,94.10766302205519,3.002963287739578,0.06692600446960946,2.9360372832699686,-97.77133457665455,97.77133457665455,0.5075177842320159,1.0,0.4924822157679841,97.03743022783254,97.03743022783254,0.003237803679210964,0.002145421458850928,0.001092382220360036,-33.73837108697844,33.73837108697844,0.015516551478064852,0.0,0.015516551478064852,-100.0,100.0
gsm_large,2.794172696039045,1.4943559666981163,1.2998167293409288,-46.51884012693701,46.51884012693701,2.0089462330772068,1.908886890778475,0.1000593422987317,-4.9806879174394645,4.9806879174394645,0.03594746536329291,0.03558268611776869,0.00036477924552421465,-1.0147565115862167,1.0147565115862167,0.14425154936921186,0.00112704751086418,0.14312450185834769,-99.21869295976884,99.21869295976884,0.0004872925078729876,3.444284700497466e-06,0.00048384822317249014,-99.29317922093003,99.29317922093003,0.04480188453896196,0.12161917333005033,0.07681728879108837,171.4599499141252,171.4599499141252,0.0029730980255856334,0.0013293655879463063,0.001643732437639327,-55.28685645390211,55.28685645390211,0.1630959893707424,0.0015211007970587465,0.16157488857368366,-99.06735855190097,99.06735855190097,0.22800106712551363,1.0,0.7719989328744864,338.59443844159915,338.59443844159915,0.0006309481558802982,0.00030771060810065224,0.000323237547779646,-51.230444968757425,51.230444968757425,0.0003853257912901387,0.0,0.0003853257912901387,-100.0,100.0
