benchmark,ipc_hw,ipc_gem5,ipc_abs_err,ipc_pct_err,ipc_abs_pct_err,branch_mpki_hw,branch_mpki_gem5,branch_mpki_abs_err,branch_mpki_pct_err,branch_mpki_abs_pct_err,l1d_mpki_hw,l1d_mpki_gem5,l1d_mpki_abs_err,l1d_mpki_pct_err,l1d_mpki_abs_pct_err,l1i_mpki_hw,l1i_mpki_gem5,l1i_mpki_abs_err,l1i_mpki_pct_err,l1i_mpki_abs_pct_err,l3_mpki_hw,l3_mpki_gem5,l3_mpki_abs_err,l3_mpki_pct_err,l3_mpki_abs_pct_err,dtlb_mpki_hw,dtlb_mpki_gem5,dtlb_mpki_abs_err,dtlb_mpki_pct_err,dtlb_mpki_abs_pct_err,itlb_mpki_hw,itlb_mpki_gem5,itlb_mpki_abs_err,itlb_mpki_pct_err,itlb_mpki_abs_pct_err
bitcount,3.913000013722363,2.0632271466614847,1.8497728670608784,-47.272498353538836,47.272498353538836,0.454819461091149,0.09423507938556266,0.3605843817055864,-79.28077238395099,79.28077238395099,0.04195152748311824,0.0031839791160936846,0.038767548367024555,-92.4103380565226,92.4103380565226,0.008269920576834289,0.011558646875230855,0.0032887262983965666,39.76732627407512,39.76732627407512,0.2132383318355879,0.010862987572554925,0.202375344263033,-94.90570598679672,94.90570598679672,0.007066071378940689,0.0014983431134558516,0.005567728265484837,-78.79524514963963,78.79524514963963,0.008793333271570636,0.0008294399378059178,0.007963893333764719,-90.56740018614391,90.56740018614391
qsort_large,3.1384517763493003,1.277760026011963,1.8606917503373372,-59.286931357655746,59.286931357655746,1.9581850251256212,1.7428664689646838,0.21531855616093742,-10.995822835848944,10.995822835848944,2.027162249104605,0.8890993277754317,1.1380629213291735,-56.140692331452726,56.140692331452726,0.3397399539710937,0.0016145570851372594,0.33812539688595644,-99.52476679111028,99.52476679111028,12.612215868088956,0.13027878862358097,12.481937079465375,-98.96704282589066,98.96704282589066,0.019065614717786533,0.0061211230150808186,0.012944491702705715,-67.89443663009538,67.89443663009538,0.0019875085261360126,0.0003016205543663012,0.0016858879717697114,-84.82418815316014,84.82418815316014
susan_large,3.970312345264581,1.4516385912472758,2.518673754017305,-63.437672782126185,63.437672782126185,0.30424463303780264,0.0025525804947471,0.30169205254305553,-99.16101051010818,99.16101051010818,0.05129912266043749,0.0011221619759746258,0.05017696068446287,-97.81251234372465,97.81251234372465,0.0008232122724225611,0.0005164649094244663,0.0003067473629980948,-37.26224368538556,37.26224368538556,0.04858306374846437,0.0009274736331549315,0.04765559011530944,-98.09095276914428,98.09095276914428,0.001928049795937051,0.00020820836662661729,0.0017198414293104337,-89.20108977136528,89.20108977136528,0.002049906875736443,7.841613808015456e-05,0.0019714907376562887,-96.17464876047195,96.17464876047195
